GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLONG,INTPTLAT
53590,172920088,804244,66.765,0.311,-89.205195,43.200235
53593,186227918,645557,71.903,0.249,-89.579337,42.985198
53594,183047581,1540252,70.675,0.595,-88.973812,43.190847
53597,134205304,876093,51.817,0.338,-89.457307,43.183434
53598,8931319,88803,3.448,0.034,-89.338331,43.210119
53599,624263,33335,0.241,0.013,-89.857206,42.647308
53702,43101,0,0.017,0,-88.230636,43.060926
53703,4713532,76610,1.82,0.03,-89.378389,43.079575
53704,58035117,2068513,22.407,0.799,-89.347319,43.136269
53705,17049538,63468,6.583,0.025,-89.460509,43.074014
53706,1369089,3186,0.529,0.001,-89.411502,43.074397
53711,66094206,8985625,25.519,3.469,-89.41767,43.009613
53713,27016328,2509519,10.431,0.969,-89.387108,43.036157
53714,11936833,67490,4.609,0.026,-89.311966,43.100348
53715,3133142,503,1.21,0,-89.401708,43.06849
53716,17028548,160125,6.575,0.062,-89.313783,43.065163
53717,9449002,44280,3.648,0.017,-89.51989,43.074335
53718,51972443,66687,20.067,0.026,-89.276619,43.093146
53719,26135370,245636,10.091,0.095,-89.515378,43.045313
53726,1287131,0,0.497,0,-89.422525,43.069849
53792,52522,0,0.02,0,-89.43066,43.077533
53801,153185532,16987976,59.145,6.559,-91.074574,42.924819
53802,2465314,0,0.952,0,-90.888563,42.80579
53803,31769359,0,12.266,0,-90.353641,42.559514
53804,131117184,0,50.625,0,-90.907869,42.874928
53805,360282579,5219395,139.106,2.015,-90.687293,43.143528
53806,179763168,18388647,69.407,7.1,-90.919927,42.729901
53807,276166929,136167,106.629,0.053,-90.472701,42.616835
53808,2197115,0,0.848,0,-90.593133,42.62631
53809,262325943,0,101.285,0,-90.633652,42.993767
53810,95444956,3308369,36.852,1.277,-91.001945,42.820785
53811,125643971,6031179,48.511,2.329,-90.49995,42.533572
53813,382646033,28412,147.74,0.011,-90.721223,42.844234
53816,156269712,0,60.336,0,-90.85438,42.978845
53817,4036955,0,1.559,0,-90.96768,42.945082
53818,397564919,49176,153.501,0.019,-90.492495,42.74566
53820,232959989,38011512,89.946,14.676,-90.708918,42.695133
53821,268068769,15958623,103.502,6.162,-91.057334,43.049076
53825,79870364,0,30.838,0,-90.590628,42.91823
53826,185211177,2546600,71.51,0.983,-90.918607,43.113417
53827,87982847,1962336,33.97,0.758,-90.820473,43.045865
53901,367678663,23979629,141.962,9.259,-89.482922,43.561484
53910,159285751,1047997,61.501,0.405,-89.807759,43.886723
53911,92488199,819551,35.71,0.316,-89.367495,43.325821
53913,340557424,9914104,131.49,3.828,-89.728705,43.49284
53916,260209391,26022639,100.467,10.047,-88.867753,43.466797
53919,178171966,897826,68.793,0.347,-88.776015,43.733861
53920,20544527,3905227,7.932,1.508,-89.594938,43.665514
53922,118590981,1917716,45.788,0.74,-88.715147,43.52093
53923,200107002,1449994,77.262,0.56,-89.138363,43.574139
53924,181098819,245633,69.923,0.095,-90.261729,43.483411
53925,325118143,1937939,125.529,0.748,-89.057123,43.326711
53926,125370101,2070133,48.406,0.799,-89.222839,43.666882
53928,725604,878,0.28,0,-89.15678,43.427058
53929,207073256,133053,79.951,0.051,-90.283608,43.751417
53930,104381115,1261109,40.302,0.487,-89.486834,43.691693
53931,2189077,42169,0.845,0.016,-88.861263,43.743585
53932,96127628,1502105,37.115,0.58,-89.055328,43.422362
53933,96515090,15056841,37.265,5.813,-88.875253,43.584013
53934,311991688,20459013,120.461,7.899,-89.820217,43.988277
53935,2591802,28957,1.001,0.011,-89.06555,43.587632
53936,153496551,455828,59.265,0.176,-89.707306,43.868893
53937,133046073,523282,51.369,0.202,-90.145434,43.386917
53939,1413802,551678,0.546,0.213,-89.130646,43.690429
53941,180798273,4894232,69.807,1.89,-90.161058,43.570007
53943,126403820,356597,48.805,0.138,-90.035254,43.386819
53944,201042866,5135403,77.623,1.983,-89.928668,43.685886
53946,327342935,33783469,126.388,13.044,-89.020812,43.712453
53947,668068,0,0.258,0,-89.139926,43.746775
53948,381375355,8241773,147.25,3.182,-90.040249,43.776559
53949,439578229,15377302,169.722,5.937,-89.336006,43.783202
53950,267192191,9203254,103.163,3.553,-90.137808,43.901142
53951,189641779,1577269,73.221,0.609,-89.876273,43.387892
53952,245047849,2991399,94.614,1.155,-89.597367,43.783202
53953,6425479,0,2.481,0,-89.468292,43.772537
53954,205309431,7045758,79.27,2.72,-89.313888,43.551488
53955,191541887,14481780,73.955,5.591,-89.416632,43.406614
53956,203472011,2075907,78.561,0.802,-89.017224,43.542123
53959,286066011,2238128,110.451,0.864,-89.999636,43.533502
53960,234220025,5164227,90.433,1.994,-89.235381,43.426124
53961,62082319,966877,23.97,0.373,-89.927555,43.457619
53963,216985006,3895352,83.778,1.504,-88.743298,43.639467
53964,293176715,1943489,113.196,0.75,-89.512502,43.912582
53965,438395910,12495529,169.266,4.825,-89.748134,43.671422
53968,186577151,304059,72.038,0.117,-90.22785,43.646122
53969,2394590,353481,0.925,0.136,-89.301216,43.493215
54001,299874596,17390925,115.782,6.715,-92.386607,45.33433
54002,195764007,774051,75.585,0.299,-92.371146,44.962668
54003,75035722,180664,28.971,0.07,-92.440067,44.79614
54004,217656111,2170808,84.037,0.838,-92.125177,45.30222
54005,206147666,1117668,79.594,0.432,-92.227501,45.236119
54006,70418436,3393164,27.189,1.31,-92.646689,45.590697
54007,122193233,1065192,47.179,0.411,-92.35294,45.190329
54009,83503714,5779657,32.241,2.232,-92.577819,45.352521
54010,35434,0,0.014,0,-92.465629,44.734316
54011,266514233,545140,102.902,0.21,-92.464636,44.718295
54013,262820066,970572,101.475,0.375,-92.228166,45.08295
54014,112232672,9500467,43.333,3.668,-92.572748,44.648721
54015,97888242,115907,37.795,0.045,-92.465001,44.971881
54016,176615808,15199936,68.192,5.869,-92.69486,44.981117
54017,358432687,6783770,138.392,2.619,-92.519801,45.120051
54020,196013982,7004728,75.681,2.705,-92.641761,45.274846
54021,115347552,5300565,44.536,2.047,-92.706319,44.734174
54022,363487645,4287174,140.343,1.655,-92.606877,44.847472
54023,106978789,786755,41.305,0.304,-92.554736,44.981772
54024,218359057,7615905,84.309,2.941,-92.640733,45.5017
54025,125872409,4086113,48.6,1.578,-92.688729,45.143999
54026,71841349,5345887,27.738,2.064,-92.535048,45.227679
54027,77441741,3750,29.9,0.001,-92.192828,44.919366
54028,106885024,474441,41.269,0.183,-92.283616,44.955033
54082,35073138,1672394,13.542,0.646,-92.749369,45.06804
54101,137208083,90613,52.976,0.035,-88.075082,44.785785
54102,254757148,4778698,98.362,1.845,-87.978271,45.50106
54103,193290853,2045276,74.63,0.79,-88.520774,45.636396
54104,527185377,5916442,203.547,2.284,-88.283014,45.448633
54106,237269971,602092,91.61,0.232,-88.456588,44.485462
54107,190803770,909780,73.67,0.351,-88.456974,44.698802
54110,167289783,1751953,64.591,0.676,-88.075127,44.187689
54111,136596226,5139773,52.74,1.984,-88.380546,44.812344
54112,162605253,1382640,62.782,0.534,-88.054619,45.054734
54113,4488252,453353,1.733,0.175,-88.306749,44.264256
54114,635822999,25279319,245.493,9.76,-88.1092,45.246006
54115,325225571,5799520,125.57,2.239,-88.096333,44.397984
54119,242799365,2448212,93.745,0.945,-88.159732,45.607459
54120,253175720,2576530,97.752,0.995,-88.569386,45.803402
54121,677231717,15004908,261.481,5.793,-88.321401,45.867774
54123,1296913,2890,0.501,0.001,-88.142532,44.211628
54124,243818478,6278159,94.139,2.424,-88.345233,44.908023
54125,191866167,2832249,74.08,1.094,-88.383335,45.586683
54126,196909365,335327,76.027,0.129,-88.050723,44.291905
54127,218662,0,0.084,0,-88.269602,44.796395
54128,134233437,2664716,51.828,1.029,-88.804298,44.8691
54129,187421416,835588,72.364,0.323,-88.194198,44.13158
54130,206521689,2884501,79.738,1.114,-88.24431,44.311313
54135,208312526,8993523,80.43,3.472,-88.607936,44.927379
54136,5356067,403643,2.068,0.156,-88.338535,44.268219
54137,67760383,0,26.162,0,-88.255012,44.756813
54138,188923511,3841946,72.944,1.483,-88.408968,45.333616
54139,248067331,939560,95.779,0.363,-88.075505,44.956844
54140,8204898,533784,3.168,0.206,-88.309229,44.286515
54141,67413952,12641520,26.029,4.881,-87.998318,44.728584
54143,175555549,15929754,67.782,6.151,-87.698882,45.076199
54149,324476270,6186589,125.281,2.389,-88.462371,45.196483
54150,44368437,1078598,17.131,0.416,-88.853758,44.997641
54151,312468792,5528244,120.645,2.134,-87.988217,45.725441
54153,262053736,14464011,101.18,5.585,-87.916035,44.898083
54154,215817675,2436980,83.328,0.941,-88.182068,44.87369
54155,89029134,142244,34.374,0.055,-88.200548,44.527495
54156,353131247,4896956,136.345,1.891,-88.024459,45.628708
54157,229692574,7478898,88.685,2.888,-87.821437,45.040575
54159,163239017,919571,63.027,0.355,-87.838864,45.193358
54160,1176346,35845,0.454,0.014,-88.100069,44.121053
54161,322316848,10247264,124.447,3.956,-88.162416,45.122213
54162,295361352,247645,114.04,0.096,-88.270904,44.66254
54165,241904540,118997,93.4,0.046,-88.321789,44.5166
54166,365953518,28081643,141.295,10.842,-88.634549,44.778797
54169,8845985,149178,3.415,0.058,-88.280739,44.176686
54170,296162411,6846865,114.349,2.644,-88.577197,44.536158
54171,60022168,14378,23.175,0.006,-88.096472,44.715231
54173,36473799,617762,14.083,0.239,-88.030522,44.63909
54174,494834711,6900942,191.057,2.664,-88.424393,45.036912
54175,140501399,10970694,54.248,4.236,-88.622967,45.30901
54177,445280823,14383293,171.924,5.553,-87.882986,45.384819
54180,10622464,636240,4.101,0.246,-88.173915,44.326334
54201,193995326,5256363,74.902,2.029,-87.495679,44.624327
54202,107483856,5645395,41.5,2.18,-87.140045,45.0873
54204,123307240,40417,47.609,0.016,-87.605295,44.755492
54205,106805144,17898,41.238,0.007,-87.632423,44.596202
54207,2561063,1212,0.989,0,-87.989005,44.087627
54208,265068121,2571966,102.343,0.993,-87.799595,44.363565
54209,101995429,2191584,39.381,0.846,-87.270394,45.017946
54210,69091012,8675942,26.676,3.35,-87.036178,45.246457
54211,9181966,966,3.545,0,-87.166369,45.160359
54212,85277348,2251048,32.926,0.869,-87.209029,45.109775
54213,94962292,594564,36.665,0.23,-87.528256,44.695177
54214,737784,0,0.285,0,-87.713043,44.197537
54216,280596868,14739946,108.339,5.691,-87.569911,44.438598
54217,292328478,3020556,112.869,1.166,-87.719966,44.552207
54220,255443775,13769290,98.627,5.316,-87.722744,44.101813
54227,81071338,608279,31.302,0.235,-87.807853,44.279501
54228,104150294,615443,40.213,0.238,-87.652873,44.268999
54229,106287458,29435,41.038,0.011,-87.815517,44.560061
54230,284384169,2676395,109.801,1.033,-87.915906,44.160234
54232,1931152,58738,0.746,0.023,-87.923954,44.006836
54234,62257236,18873,24.038,0.007,-87.10151,45.181963
54235,497675974,36394603,192.154,14.052,-87.372795,44.840884
54241,171628123,15130164,66.266,5.842,-87.594706,44.215871
54245,105047165,1420973,40.559,0.549,-87.898061,44.030924
54246,65998149,270410,25.482,0.104,-86.899359,45.373163
54247,88084091,497144,34.009,0.192,-87.790095,44.199973
54301,16971584,1869357,6.553,0.722,-88.016063,44.480778
54302,24737298,686281,9.551,0.265,-87.976828,44.507653
54303,28322639,607109,10.935,0.234,-88.048764,44.538066
54304,30361862,1662445,11.723,0.642,-88.068478,44.493498
54307,188932,0,0.073,0,-88.036686,44.470363
54311,166021612,547283,64.101,0.211,-87.892181,44.479887
54313,154362820,3115082,59.6,1.203,-88.115165,44.586363
54401,215678441,5039470,83.274,1.946,-89.704051,44.963304
54403,346472235,2829976,133.774,1.093,-89.525216,45.018422
54405,77477291,13537,29.914,0.005,-90.28722,44.96702
54406,173708589,1439080,67.069,0.556,-89.30493,44.412217
54407,121697208,2917242,46.988,1.126,-89.281795,44.532182
54408,115225424,528529,44.489,0.204,-89.323997,45.025581
54409,549546638,3083378,212.181,1.19,-89.170828,45.1222
54410,171866742,40534,66.358,0.016,-90.030459,44.542287
54411,492537494,38895,190.17,0.015,-90.033418,45.06256
54412,187291986,6082457,72.314,2.348,-89.974151,44.66327
54413,81215896,902276,31.358,0.348,-90.13125,44.284015
54414,333615218,1414029,128.81,0.546,-89.176857,44.959673
54416,214947766,426552,82.992,0.165,-88.947663,44.877732
54417,804780,184415,0.311,0.071,-89.653673,45.026617
54418,302379880,2362001,116.75,0.912,-88.940257,45.22063
54420,99622861,365728,38.465,0.141,-90.350683,44.610077
54421,183461522,269017,70.835,0.104,-90.288689,44.895191
54422,100423910,221490,38.774,0.086,-90.457501,44.985893
54423,138359172,1697373,53.421,0.655,-89.421676,44.585282
54424,425263888,10783478,164.195,4.164,-89.192153,45.286659
54425,114187986,320127,44.088,0.124,-90.341197,45.006838
54426,280611348,505551,108.345,0.195,-90.00979,44.907469
54427,116163154,559611,44.851,0.216,-89.258344,44.817219
54428,169013163,10898593,65.256,4.208,-89.135714,45.421166
54430,12610069,307953,4.869,0.119,-88.873132,45.147659
54433,415669864,11370102,160.491,4.39,-90.815821,45.195073
54435,568318813,9078148,219.429,3.505,-89.438199,45.360466
54436,276468584,1003688,106.745,0.388,-90.427296,44.534726
54437,308222270,2721191,119.005,1.051,-90.629136,44.777208
54440,218879981,2957076,84.51,1.142,-89.383375,44.81122
54441,2458256,0,0.949,0,-90.104884,44.64252
54442,192383430,2604155,74.28,1.005,-89.65898,45.358854
54443,234832012,9365287,90.669,3.616,-89.751725,44.608922
54446,198019282,425537,76.456,0.164,-90.466411,44.747785
54447,80497662,144921,31.08,0.056,-90.747239,45.085986
54448,230551620,172160,89.016,0.066,-89.830205,44.933628
54449,441536440,806006,170.478,0.311,-90.208267,44.638415
54450,4320483,0,1.668,0,-89.04097,45.004292
54451,899555736,4744090,347.32,1.832,-90.407651,45.19739
54452,1145363943,15784259,442.228,6.094,-89.793254,45.217191
54454,118071004,1091762,45.587,0.422,-89.882882,44.606715
54455,595972938,50237205,230.106,19.397,-89.684474,44.766821
54456,574810855,6149593,221.936,2.374,-90.632781,44.544396
54457,350936582,41457066,135.497,16.007,-89.900133,44.214082
54458,1739619,31901,0.672,0.012,-89.305963,44.497176
54459,358820084,3010028,138.541,1.162,-90.237492,45.413177
54460,220650465,2600115,85.194,1.004,-90.543199,44.938782
54462,105262508,5163823,40.642,1.994,-89.007393,45.392002
54463,207760039,17865454,80.217,6.898,-89.219035,45.50253
54465,72558933,10388955,28.015,4.011,-88.891217,45.383296
54466,787054304,14184500,303.883,5.477,-90.306505,44.379773
54467,178759437,2712575,69.019,1.047,-89.538901,44.413919
54469,6581149,935231,2.541,0.361,-89.874045,44.345145
54470,273513951,2887941,105.604,1.115,-90.141512,45.286613
54471,120171108,214879,46.398,0.083,-89.424316,44.930719
54473,222282939,3745343,85.824,1.446,-89.352368,44.650645
54474,11271418,587317,4.352,0.227,-89.627198,44.873616
54475,95075843,2018878,36.709,0.779,-89.793069,44.484665
54476,108967074,2869040,42.072,1.108,-89.530054,44.890321
54479,206608235,737084,79.772,0.285,-90.326998,44.749981
54480,90395131,15736,34.902,0.006,-90.269289,45.05431
54481,165177526,22781222,63.775,8.796,-89.638254,44.510664
54482,236687634,7118368,91.386,2.748,-89.518511,44.558728
54484,269684561,2650367,104.126,1.023,-90.078596,44.799824
54485,53101564,1546571,20.503,0.597,-89.210443,45.402959
54486,318422722,715631,122.944,0.276,-89.045228,44.717991
54487,778485572,61043259,300.575,23.569,-89.775437,45.514213
54488,103568374,171285,39.988,0.066,-90.333122,44.840396
54489,114082891,799545,44.048,0.309,-90.003987,44.460777
54490,291537233,4816630,112.563,1.86,-90.392334,45.343391
54491,462639103,9160000,178.626,3.537,-88.753099,45.235529
54493,281463668,3336389,108.674,1.288,-90.81072,44.69676
54494,345204778,10763249,133.284,4.156,-89.73492,44.340837
54495,278402998,15732241,107.492,6.074,-89.96406,44.378213
54498,314456250,1847452,121.412,0.713,-90.629022,45.035112
54499,292332752,1402417,112.87,0.541,-89.176405,44.789831
54501,946736206,66113304,365.537,25.526,-89.349281,45.657611
54511,720705889,10541366,278.266,4.07,-88.823099,45.73747
54512,195878205,50399577,75.629,19.459,-89.658543,46.090361
54513,244116476,243791,94.254,0.094,-90.141311,45.578383
54514,538681186,10372547,207.986,4.005,-90.473291,46.041777
54515,214537223,702142,82.833,0.271,-90.491015,45.512631
54517,201441702,11551595,77.777,4.46,-90.930676,46.145917
54519,207485724,21775600,80.111,8.408,-89.263108,46.05078
54520,370280916,28444386,142.966,10.982,-88.903792,45.536731
54521,587654452,82340530,226.895,31.792,-89.291205,45.936908
54524,236715856,4317142,91.397,1.667,-90.34736,45.831449
54525,1837024,65533,0.709,0.025,-90.219958,46.423303
54526,285948323,2944935,110.405,1.137,-90.85718,45.529271
54527,600133443,3466112,231.713,1.338,-90.688207,46.124668
54529,171418344,13342103,66.185,5.151,-89.667165,45.677711
54530,281850918,1655934,108.823,0.639,-90.742889,45.532522
54531,201129087,31781479,77.656,12.271,-89.774667,45.752815
54534,338268083,7622375,130.606,2.943,-90.228091,46.347714
54536,129505294,1085538,50.002,0.419,-90.370344,46.322056
54537,251183022,163139,96.982,0.063,-90.603457,45.528805
54538,289671793,64267505,111.843,24.814,-89.911919,45.970064
54539,126546828,39319195,48.86,15.181,-89.56214,45.81335
54540,214693200,45433774,82.894,17.542,-89.381416,46.155723
54541,347233149,7786361,134.067,3.006,-88.617828,45.556214
54542,687927877,11143674,265.61,4.303,-88.715429,45.919506
54545,112783967,24513123,43.546,9.465,-89.862692,46.13014
54546,558090328,6314915,215.48,2.438,-90.694721,46.299672
54547,563364162,50037892,217.516,19.32,-90.105302,46.194274
54548,229232915,53557078,88.507,20.679,-89.834298,45.865456
54550,62214881,10103613,24.021,3.901,-90.277112,46.360991
54552,901038530,67040154,347.893,25.884,-90.31661,45.939245
54554,224292582,30870617,86.6,11.919,-89.067188,46.047221
54555,821739339,22048351,317.275,8.513,-90.404624,45.705551
54556,230437259,1922765,88.972,0.742,-90.297332,45.535094
54557,239519637,56548797,92.479,21.834,-89.757817,46.223862
54558,110495107,20768754,42.662,8.019,-89.498725,45.920191
54559,355016441,4131506,137.073,1.595,-90.491229,46.495208
54560,91055645,13603014,35.157,5.252,-89.552305,46.036728
54561,43078101,5508927,16.633,2.127,-89.51339,46.097549
54562,374610295,60650460,144.638,23.417,-89.079344,45.802654
54563,107532921,1754730,41.519,0.678,-90.970548,45.460162
54564,457199007,8605659,176.526,3.323,-89.960408,45.598905
54565,266018143,1089342,102.71,0.421,-90.46581,46.284385
54566,338074769,7791865,130.531,3.008,-88.601253,45.420139
54568,197701435,34100425,76.333,13.166,-89.653069,45.95805
54601,190482955,3284125,73.546,1.268,-91.140529,43.806197
54603,23704451,1155625,9.152,0.446,-91.241935,43.856762
54610,331659905,21620148,128.055,8.348,-91.831459,44.365291
54611,140201677,0,54.132,0,-90.952181,44.447714
54612,401244576,785199,154.921,0.303,-91.501347,44.249551
54613,189615422,55244212,73.211,21.33,-89.923744,44.075585
54614,210774148,3689,81.38,0.001,-90.952867,43.904933
54615,777306230,9121680,300.12,3.522,-90.821919,44.26478
54616,230737166,238893,89.088,0.092,-91.22351,44.30081
54618,258091519,3969130,99.65,1.532,-90.285854,43.963629
54619,266434054,34650,102.871,0.013,-90.775588,43.757634
54621,97726773,195593,37.733,0.076,-91.080952,43.656295
54622,149107866,24370282,57.571,9.409,-91.773881,44.273358
54623,135701787,16793,52.395,0.006,-91.006259,43.732988
